name, subject, grade
nshvcak__iunk, Music, 21
nshvcak__iunk, Ancient History, 87
nshvcak__iunk, Biology, 
nshvcak__iunk, Neural Networks, 96
name, subject, grade
kpzrllxzxh__ohqdv, Mathematics, 18
kpzrllxzxh__ohqdv, Physics, 19
kpzrllxzxh__ohqdv, Soc Studies, 16
kpzrllxzxh__ohqdv, Art, 52
kpzrllxzxh__ohqdv, Music, 80
kpzrllxzxh__ohqdv, Ancient History, 59
kpzrllxzxh__ohqdv, Biology, 84
kpzrllxzxh__ohqdv, Neural Networks, 0
name, subject, grade
pgstoucs__jb, Mathematics, 48
pgstoucs__jb, Physics, 22
pgstoucs__jb, Soc Studies, 56
pgstoucs__jb, Art, 87
pgstoucs__jb, Music, 2
pgstoucs__jb, Ancient History, 60
pgstoucs__jb, Biology, 46
pgstoucs__jb, Neural Networks, 61
name, subject, grade
p__fovngxyvk, Mathematics, 35
p__fovngxyvk, Physics, 33
p__fovngxyvk, Soc Studies, 
p__fovngxyvk, Art, 79
p__fovngxyvk, Music, 56
p__fovngxyvk, Ancient History, 94
p__fovngxyvk, Biology, 44
p__fovngxyvk, Neural Networks, 36
name, subject, grade
awb__a, Mathematics, 33
awb__a, Physics, 5
awb__a, Soc Studies, 96
awb__a, Art, 74
awb__a, Music, 40
awb__a, Ancient History, 64
awb__a, Biology, 
awb__a, Neural Networks, 53
name, subject, grade
vuhhge__uskbf, Mathematics, 10
vuhhge__uskbf, Physics, 
vuhhge__uskbf, Soc Studies, 55
vuhhge__uskbf, Art, 
vuhhge__uskbf, Music, 85
vuhhge__uskbf, Ancient History, 78
vuhhge__uskbf, Biology, 24
vuhhge__uskbf, Neural Networks, 
name, subject, grade
tzqswj__uthdzka, Mathematics, 63
tzqswj__uthdzka, Physics, 26
tzqswj__uthdzka, Soc Studies, 59
tzqswj__uthdzka, Art, 98
tzqswj__uthdzka, Music, 18
tzqswj__uthdzka, Ancient History, 20
tzqswj__uthdzka, Biology, 45
tzqswj__uthdzka, Neural Networks, 30
name, subject, grade
nnovame__imtlj, Mathematics, 93
nnovame__imtlj, Physics, 61
nnovame__imtlj, Soc Studies, 42
nnovame__imtlj, Art, 21
nnovame__imtlj, Music, 38
nnovame__imtlj, Ancient History, 66
nnovame__imtlj, Biology, 11
nnovame__imtlj, Neural Networks, 63
name, subject, grade
dqrupym__ljjopy, Mathematics, 94
dqrupym__ljjopy, Physics, 38
dqrupym__ljjopy, Soc Studies, 60
dqrupym__ljjopy, Art, 42
dqrupym__ljjopy, Music, 84
dqrupym__ljjopy, Ancient History, 68
dqrupym__ljjopy, Biology, 54
dqrupym__ljjopy, Neural Networks, 14
name, subject, grade
m__vpdzcdokjm, Mathematics, 8
m__vpdzcdokjm, Physics, 25
m__vpdzcdokjm, Soc Studies, 8
m__vpdzcdokjm, Art, 57
m__vpdzcdokjm, Music, 98
m__vpdzcdokjm, Ancient History, 84
m__vpdzcdokjm, Biology, 15
m__vpdzcdokjm, Neural Networks, 7
name, subject, grade
oxpdjlhd__nbbab, Mathematics, 12
oxpdjlhd__nbbab, Physics, 88
oxpdjlhd__nbbab, Soc Studies, 26
oxpdjlhd__nbbab, Art, 
oxpdjlhd__nbbab, Music, 79
oxpdjlhd__nbbab, Ancient History, 69
oxpdjlhd__nbbab, Biology, 10
oxpdjlhd__nbbab, Neural Networks, 78
name, subject, grade
oefxxtuv__zms, Mathematics, 58
oefxxtuv__zms, Physics, 8
oefxxtuv__zms, Soc Studies, 61
oefxxtuv__zms, Art, 
oefxxtuv__zms, Music, 33
oefxxtuv__zms, Ancient History, 79
oefxxtuv__zms, Biology, 22
oefxxtuv__zms, Neural Networks, 71
name, subject, grade
fr__wneshajsv, Mathematics, 
fr__wneshajsv, Physics, 22
fr__wneshajsv, Soc Studies, 56
fr__wneshajsv, Art, 84
fr__wneshajsv, Music, 79
fr__wneshajsv, Ancient History, 93
fr__wneshajsv, Biology, 59
fr__wneshajsv, Neural Networks, 13
name, subject, grade
dvijza__vslzkvxjqq, Mathematics, 4
dvijza__vslzkvxjqq, Physics, 
dvijza__vslzkvxjqq, Soc Studies, 49
dvijza__vslzkvxjqq, Art, 22
dvijza__vslzkvxjqq, Music, 
dvijza__vslzkvxjqq, Ancient History, 92
dvijza__vslzkvxjqq, Biology, 95
dvijza__vslzkvxjqq, Neural Networks, 
name, subject, grade
nfpy__fqtfowd, Mathematics, 79
nfpy__fqtfowd, Physics, 81
nfpy__fqtfowd, Soc Studies, 2
nfpy__fqtfowd, Art, 3
nfpy__fqtfowd, Music, 81
nfpy__fqtfowd, Ancient History, 40
nfpy__fqtfowd, Biology, 44
nfpy__fqtfowd, Neural Networks, 55
name, subject, grade
y__pvpyqst, Mathematics, 87
y__pvpyqst, Physics, 29
y__pvpyqst, Soc Studies, 38
y__pvpyqst, Art, 16
y__pvpyqst, Music, 
y__pvpyqst, Ancient History, 12
y__pvpyqst, Biology, 63
y__pvpyqst, Neural Networks, 
name, subject, grade
vfexk__hulslsd, Mathematics, 87
vfexk__hulslsd, Physics, 43
vfexk__hulslsd, Soc Studies, 7
vfexk__hulslsd, Art, 71
vfexk__hulslsd, Music, 20
vfexk__hulslsd, Ancient History, 1
vfexk__hulslsd, Biology, 45
vfexk__hulslsd, Neural Networks, 10
name, subject, grade
gt__upenra, Mathematics, 47
gt__upenra, Physics, 13
gt__upenra, Soc Studies, 63
gt__upenra, Art, 41
gt__upenra, Music, 83
gt__upenra, Ancient History, 69
gt__upenra, Biology, 
gt__upenra, Neural Networks, 59
name, subject, grade
k__mkrpwckq, Mathematics, 
k__mkrpwckq, Physics, 
k__mkrpwckq, Soc Studies, 64
k__mkrpwckq, Art, 63
k__mkrpwckq, Music, 31
k__mkrpwckq, Ancient History, 99
k__mkrpwckq, Biology, 14
k__mkrpwckq, Neural Networks, 82
name, subject, grade
hvliuebnjj__ncq, Mathematics, 
hvliuebnjj__ncq, Physics, 35
hvliuebnjj__ncq, Soc Studies, 
hvliuebnjj__ncq, Art, 76
hvliuebnjj__ncq, Music, 
hvliuebnjj__ncq, Ancient History, 14
hvliuebnjj__ncq, Biology, 
hvliuebnjj__ncq, Neural Networks, 
name, subject, grade
oogspyxx__ylqblvxe, Mathematics, 15
oogspyxx__ylqblvxe, Physics, 35
oogspyxx__ylqblvxe, Soc Studies, 
oogspyxx__ylqblvxe, Art, 71
oogspyxx__ylqblvxe, Music, 20
oogspyxx__ylqblvxe, Ancient History, 94
oogspyxx__ylqblvxe, Biology, 
oogspyxx__ylqblvxe, Neural Networks, 20
name, subject, grade
teabmcyj__rjwjqlwc, Mathematics, 88
teabmcyj__rjwjqlwc, Physics, 
teabmcyj__rjwjqlwc, Soc Studies, 0
teabmcyj__rjwjqlwc, Art, 9
teabmcyj__rjwjqlwc, Music, 46
teabmcyj__rjwjqlwc, Ancient History, 79
teabmcyj__rjwjqlwc, Biology, 32
teabmcyj__rjwjqlwc, Neural Networks, 24
name, subject, grade
ygrttqsniz__whjx, Mathematics, 46
ygrttqsniz__whjx, Physics, 90
ygrttqsniz__whjx, Soc Studies, 32
ygrttqsniz__whjx, Art, 61
ygrttqsniz__whjx, Music, 50
ygrttqsniz__whjx, Ancient History, 69
ygrttqsniz__whjx, Biology, 73
ygrttqsniz__whjx, Neural Networks, 95
name, subject, grade
qlsts__zfffweclg, Mathematics, 26
qlsts__zfffweclg, Physics, 84
qlsts__zfffweclg, Soc Studies, 13
qlsts__zfffweclg, Art, 24
qlsts__zfffweclg, Music, 48
qlsts__zfffweclg, Ancient History, 22
qlsts__zfffweclg, Biology, 83
qlsts__zfffweclg, Neural Networks, 48
name, subject, grade
hfndzdnmmc__eqfcwx, Mathematics, 57
hfndzdnmmc__eqfcwx, Physics, 94
hfndzdnmmc__eqfcwx, Soc Studies, 21
hfndzdnmmc__eqfcwx, Art, 34
hfndzdnmmc__eqfcwx, Music, 69
hfndzdnmmc__eqfcwx, Ancient History, 71
hfndzdnmmc__eqfcwx, Biology, 43
hfndzdnmmc__eqfcwx, Neural Networks, 97
name, subject, grade
edlwhfbif__fr, Mathematics, 1
edlwhfbif__fr, Physics, 67
edlwhfbif__fr, Soc Studies, 5
edlwhfbif__fr, Art, 37
edlwhfbif__fr, Music, 25
edlwhfbif__fr, Ancient History, 43
edlwhfbif__fr, Biology, 62
edlwhfbif__fr, Neural Networks, 97
name, subject, grade
ubnhlqwia__lsdhbxpvjt, Mathematics, 6
ubnhlqwia__lsdhbxpvjt, Physics, 69
ubnhlqwia__lsdhbxpvjt, Soc Studies, 91
ubnhlqwia__lsdhbxpvjt, Art, 99
ubnhlqwia__lsdhbxpvjt, Music, 48
ubnhlqwia__lsdhbxpvjt, Ancient History, 67
ubnhlqwia__lsdhbxpvjt, Biology, 5
ubnhlqwia__lsdhbxpvjt, Neural Networks, 37
name, subject, grade
gagzvsjfp__jtzxlu, Mathematics, 38
gagzvsjfp__jtzxlu, Physics, 57
gagzvsjfp__jtzxlu, Soc Studies, 66
gagzvsjfp__jtzxlu, Art, 73
gagzvsjfp__jtzxlu, Music, 18
gagzvsjfp__jtzxlu, Ancient History, 97
gagzvsjfp__jtzxlu, Biology, 97
gagzvsjfp__jtzxlu, Neural Networks, 
name, subject, grade
hqjrxfcdr__xrystowfn, Mathematics, 22
hqjrxfcdr__xrystowfn, Physics, 39
hqjrxfcdr__xrystowfn, Soc Studies, 81
hqjrxfcdr__xrystowfn, Art, 89
hqjrxfcdr__xrystowfn, Music, 97
hqjrxfcdr__xrystowfn, Ancient History, 8
hqjrxfcdr__xrystowfn, Biology, 34
hqjrxfcdr__xrystowfn, Neural Networks, 11
name, subject, grade
ki__gsqm, Mathematics, 26
ki__gsqm, Physics, 99
ki__gsqm, Soc Studies, 44
ki__gsqm, Art, 15
ki__gsqm, Music, 3
ki__gsqm, Ancient History, 97
ki__gsqm, Biology, 96
ki__gsqm, Neural Networks, 84
name, subject, grade
vzjqfepkzb__ohzn, Mathematics, 4
vzjqfepkzb__ohzn, Physics, 68
vzjqfepkzb__ohzn, Soc Studies, 28
vzjqfepkzb__ohzn, Art, 76
vzjqfepkzb__ohzn, Music, 12
vzjqfepkzb__ohzn, Ancient History, 29
vzjqfepkzb__ohzn, Biology, 2
vzjqfepkzb__ohzn, Neural Networks, 95
name, subject, grade
eprxf__j, Mathematics, 71
eprxf__j, Physics, 
eprxf__j, Soc Studies, 50
eprxf__j, Art, 10
eprxf__j, Music, 81
eprxf__j, Ancient History, 93
eprxf__j, Biology, 4
eprxf__j, Neural Networks, 89
name, subject, grade
fn__iark, Mathematics, 
fn__iark, Physics, 38
fn__iark, Soc Studies, 17
fn__iark, Art, 70
fn__iark, Music, 28
fn__iark, Ancient History, 23
fn__iark, Biology, 41
fn__iark, Neural Networks, 5
name, subject, grade
jbpc__pyphfvkiuy, Mathematics, 42
jbpc__pyphfvkiuy, Physics, 63
jbpc__pyphfvkiuy, Soc Studies, 65
jbpc__pyphfvkiuy, Art, 43
jbpc__pyphfvkiuy, Music, 95
jbpc__pyphfvkiuy, Ancient History, 97
jbpc__pyphfvkiuy, Biology, 
jbpc__pyphfvkiuy, Neural Networks, 
name, subject, grade
frusq__bhbsqlbvt, Mathematics, 89
frusq__bhbsqlbvt, Physics, 78
frusq__bhbsqlbvt, Soc Studies, 84
frusq__bhbsqlbvt, Art, 28
frusq__bhbsqlbvt, Music, 38
frusq__bhbsqlbvt, Ancient History, 6
frusq__bhbsqlbvt, Biology, 16
frusq__bhbsqlbvt, Neural Networks, 14
name, subject, grade
hsclxe__zqp, Mathematics, 66
hsclxe__zqp, Physics, 0
hsclxe__zqp, Soc Studies, 98
hsclxe__zqp, Art, 56
hsclxe__zqp, Music, 77
hsclxe__zqp, Ancient History, 79
hsclxe__zqp, Biology, 19
hsclxe__zqp, Neural Networks, 65
name, subject, grade
svwvfooln__n, Mathematics, 79
svwvfooln__n, Physics, 77
svwvfooln__n, Soc Studies, 
svwvfooln__n, Art, 45
svwvfooln__n, Music, 12
svwvfooln__n, Ancient History, 44
svwvfooln__n, Biology, 5
svwvfooln__n, Neural Networks, 
name, subject, grade
ypyyzva__yrhoufimdd, Mathematics, 6
ypyyzva__yrhoufimdd, Physics, 71
ypyyzva__yrhoufimdd, Soc Studies, 30
ypyyzva__yrhoufimdd, Art, 27
ypyyzva__yrhoufimdd, Music, 59
ypyyzva__yrhoufimdd, Ancient History, 
ypyyzva__yrhoufimdd, Biology, 55
ypyyzva__yrhoufimdd, Neural Networks, 28
name, subject, grade
emuxwpbi__yhdjfcubqb, Mathematics, 25
emuxwpbi__yhdjfcubqb, Physics, 8
emuxwpbi__yhdjfcubqb, Soc Studies, 96
emuxwpbi__yhdjfcubqb, Art, 68
emuxwpbi__yhdjfcubqb, Music, 29
emuxwpbi__yhdjfcubqb, Ancient History, 3
emuxwpbi__yhdjfcubqb, Biology, 4
emuxwpbi__yhdjfcubqb, Neural Networks, 10
name, subject, grade
oljswjwi__sqtiqc, Mathematics, 84
oljswjwi__sqtiqc, Physics, 40
oljswjwi__sqtiqc, Soc Studies, 
oljswjwi__sqtiqc, Art, 
oljswjwi__sqtiqc, Music, 9
oljswjwi__sqtiqc, Ancient History, 50
oljswjwi__sqtiqc, Biology, 43
oljswjwi__sqtiqc, Neural Networks, 13
name, subject, grade
ub__hwmd, Mathematics, 55
ub__hwmd, Physics, 7
ub__hwmd, Soc Studies, 66
ub__hwmd, Art, 24
ub__hwmd, Music, 4
ub__hwmd, Ancient History, 32
ub__hwmd, Biology, 77
ub__hwmd, Neural Networks, 71
name, subject, grade
saqllcoft__iiku, Mathematics, 59
saqllcoft__iiku, Physics, 90
saqllcoft__iiku, Soc Studies, 45
saqllcoft__iiku, Art, 88
saqllcoft__iiku, Music, 36
saqllcoft__iiku, Ancient History, 
saqllcoft__iiku, Biology, 53
saqllcoft__iiku, Neural Networks, 93
name, subject, grade
oqsogiq__yqo, Mathematics, 25
oqsogiq__yqo, Physics, 60
oqsogiq__yqo, Soc Studies, 17
oqsogiq__yqo, Art, 70
oqsogiq__yqo, Music, 43
oqsogiq__yqo, Ancient History, 16
oqsogiq__yqo, Biology, 64
oqsogiq__yqo, Neural Networks, 82
name, subject, grade
naeevz__zkgkokspc, Mathematics, 74
naeevz__zkgkokspc, Physics, 31
naeevz__zkgkokspc, Soc Studies, 9
naeevz__zkgkokspc, Art, 93
naeevz__zkgkokspc, Music, 
naeevz__zkgkokspc, Ancient History, 38
naeevz__zkgkokspc, Biology, 82
naeevz__zkgkokspc, Neural Networks, 13
name, subject, grade
aqttjrvaiy__g, Mathematics, 48
aqttjrvaiy__g, Physics, 55
aqttjrvaiy__g, Soc Studies, 46
aqttjrvaiy__g, Art, 
aqttjrvaiy__g, Music, 12
aqttjrvaiy__g, Ancient History, 25
aqttjrvaiy__g, Biology, 77
aqttjrvaiy__g, Neural Networks, 57
name, subject, grade
qnl__tnrtb, Mathematics, 14
qnl__tnrtb, Physics, 60
qnl__tnrtb, Soc Studies, 
qnl__tnrtb, Art, 
qnl__tnrtb, Music, 76
qnl__tnrtb, Ancient History, 87
qnl__tnrtb, Biology, 18
qnl__tnrtb, Neural Networks, 41
name, subject, grade
xbrkgdyw__trhlfcomy, Mathematics, 68
xbrkgdyw__trhlfcomy, Physics, 80
xbrkgdyw__trhlfcomy, Soc Studies, 74
xbrkgdyw__trhlfcomy, Art, 38
xbrkgdyw__trhlfcomy, Music, 81
xbrkgdyw__trhlfcomy, Ancient History, 58
xbrkgdyw__trhlfcomy, Biology, 98
xbrkgdyw__trhlfcomy, Neural Networks, 65
name, subject, grade
kkkricqhb__n, Mathematics, 49
kkkricqhb__n, Physics, 5
kkkricqhb__n, Soc Studies, 62
kkkricqhb__n, Art, 41
kkkricqhb__n, Music, 64
kkkricqhb__n, Ancient History, 63
kkkricqhb__n, Biology, 13
kkkricqhb__n, Neural Networks, 30
name, subject, grade
zliyemi__z, Mathematics, 90
zliyemi__z, Physics, 99
zliyemi__z, Soc Studies, 32
zliyemi__z, Art, 62
zliyemi__z, Music, 74
zliyemi__z, Ancient History, 46
zliyemi__z, Biology, 45
zliyemi__z, Neural Networks, 89
name, subject, grade
kaxkvkj__mcgqxwk, Mathematics, 59
kaxkvkj__mcgqxwk, Physics, 73
kaxkvkj__mcgqxwk, Soc Studies, 66
kaxkvkj__mcgqxwk, Art, 
kaxkvkj__mcgqxwk, Music, 74
kaxkvkj__mcgqxwk, Ancient History, 80
kaxkvkj__mcgqxwk, Biology, 66
kaxkvkj__mcgqxwk, Neural Networks, 41
name, subject, grade
g__fftjauy, Mathematics, 19
g__fftjauy, Physics, 
g__fftjauy, Soc Studies, 
g__fftjauy, Art, 68
g__fftjauy, Music, 11
g__fftjauy, Ancient History, 77
g__fftjauy, Biology, 89
g__fftjauy, Neural Networks, 58
name, subject, grade
oxmddcuaaq__itos, Mathematics, 81
oxmddcuaaq__itos, Physics, 43
oxmddcuaaq__itos, Soc Studies, 61
oxmddcuaaq__itos, Art, 88
oxmddcuaaq__itos, Music, 15
oxmddcuaaq__itos, Ancient History, 
oxmddcuaaq__itos, Biology, 29
oxmddcuaaq__itos, Neural Networks, 60
name, subject, grade
plaz__irygzi, Mathematics, 75
plaz__irygzi, Physics, 79
plaz__irygzi, Soc Studies, 92
plaz__irygzi, Art, 25
plaz__irygzi, Music, 
plaz__irygzi, Ancient History, 93
plaz__irygzi, Biology, 29
plaz__irygzi, Neural Networks, 99
name, subject, grade
ehlg__setru, Mathematics, 83
ehlg__setru, Physics, 50
ehlg__setru, Soc Studies, 
ehlg__setru, Art, 53
ehlg__setru, Music, 64
ehlg__setru, Ancient History, 55
ehlg__setru, Biology, 
ehlg__setru, Neural Networks, 50
name, subject, grade
tr__j, Mathematics, 68
tr__j, Physics, 
tr__j, Soc Studies, 95
tr__j, Art, 77
tr__j, Music, 44
tr__j, Ancient History, 82
tr__j, Biology, 62
tr__j, Neural Networks, 17
name, subject, grade
k__izryfv, Mathematics, 65
k__izryfv, Physics, 86
k__izryfv, Soc Studies, 
k__izryfv, Art, 94
k__izryfv, Music, 79
k__izryfv, Ancient History, 92
k__izryfv, Biology, 
k__izryfv, Neural Networks, 44
name, subject, grade
khcf__pgnnj, Mathematics, 52
khcf__pgnnj, Physics, 14
khcf__pgnnj, Soc Studies, 31
khcf__pgnnj, Art, 
khcf__pgnnj, Music, 61
khcf__pgnnj, Ancient History, 61
khcf__pgnnj, Biology, 90
khcf__pgnnj, Neural Networks, 28
name, subject, grade
fpv__qptfcwmj, Mathematics, 68
fpv__qptfcwmj, Physics, 54
fpv__qptfcwmj, Soc Studies, 3
fpv__qptfcwmj, Art, 93
fpv__qptfcwmj, Music, 29
fpv__qptfcwmj, Ancient History, 1
fpv__qptfcwmj, Biology, 94
fpv__qptfcwmj, Neural Networks, 
name, subject, grade
kzxnllzfz__y, Mathematics, 
kzxnllzfz__y, Physics, 4
kzxnllzfz__y, Soc Studies, 37
kzxnllzfz__y, Art, 91
kzxnllzfz__y, Music, 25
kzxnllzfz__y, Ancient History, 96
kzxnllzfz__y, Biology, 97
kzxnllzfz__y, Neural Networks, 50
name, subject, grade
ncsumle__ud, Mathematics, 29
ncsumle__ud, Physics, 81
ncsumle__ud, Soc Studies, 66
ncsumle__ud, Art, 44
ncsumle__ud, Music, 65
ncsumle__ud, Ancient History, 22
ncsumle__ud, Biology, 34
ncsumle__ud, Neural Networks, 30
name, subject, grade
peyfleus__tojebijj, Mathematics, 29
peyfleus__tojebijj, Physics, 94
peyfleus__tojebijj, Soc Studies, 85
peyfleus__tojebijj, Art, 10
peyfleus__tojebijj, Music, 79
peyfleus__tojebijj, Ancient History, 35
peyfleus__tojebijj, Biology, 42
peyfleus__tojebijj, Neural Networks, 53
name, subject, grade
w__bmuneqjw, Mathematics, 14
w__bmuneqjw, Physics, 61
w__bmuneqjw, Soc Studies, 15
w__bmuneqjw, Art, 13
w__bmuneqjw, Music, 73
w__bmuneqjw, Ancient History, 57
w__bmuneqjw, Biology, 90
w__bmuneqjw, Neural Networks, 70
name, subject, grade
iejyzoeu__uof, Mathematics, 54
iejyzoeu__uof, Physics, 91
iejyzoeu__uof, Soc Studies, 26
iejyzoeu__uof, Art, 87
iejyzoeu__uof, Music, 15
iejyzoeu__uof, Ancient History, 2
iejyzoeu__uof, Biology, 73
iejyzoeu__uof, Neural Networks, 83
name, subject, grade
zhlefrnole__jintzr, Mathematics, 57
zhlefrnole__jintzr, Physics, 43
zhlefrnole__jintzr, Soc Studies, 77
zhlefrnole__jintzr, Art, 3
zhlefrnole__jintzr, Music, 76
zhlefrnole__jintzr, Ancient History, 14
zhlefrnole__jintzr, Biology, 30
zhlefrnole__jintzr, Neural Networks, 
name, subject, grade
zjw__tekfmzvp, Mathematics, 22
zjw__tekfmzvp, Physics, 89
zjw__tekfmzvp, Soc Studies, 24
zjw__tekfmzvp, Art, 15
zjw__tekfmzvp, Music, 11
zjw__tekfmzvp, Ancient History, 93
zjw__tekfmzvp, Biology, 73
zjw__tekfmzvp, Neural Networks, 70
name, subject, grade
lfgmpcrpk__yakvnc, Mathematics, 90
lfgmpcrpk__yakvnc, Physics, 81
lfgmpcrpk__yakvnc, Soc Studies, 88
lfgmpcrpk__yakvnc, Art, 14
lfgmpcrpk__yakvnc, Music, 66
lfgmpcrpk__yakvnc, Ancient History, 51
lfgmpcrpk__yakvnc, Biology, 70
lfgmpcrpk__yakvnc, Neural Networks, 40
name, subject, grade
escglp__dwbtbvmf, Mathematics, 32
escglp__dwbtbvmf, Physics, 97
escglp__dwbtbvmf, Soc Studies, 66
escglp__dwbtbvmf, Art, 48
escglp__dwbtbvmf, Music, 17
escglp__dwbtbvmf, Ancient History, 56
escglp__dwbtbvmf, Biology, 6
escglp__dwbtbvmf, Neural Networks, 95
name, subject, grade
rf__j, Mathematics, 32
rf__j, Physics, 59
rf__j, Soc Studies, 
rf__j, Art, 78
rf__j, Music, 37
rf__j, Ancient History, 19
rf__j, Biology, 32
rf__j, Neural Networks, 57
name, subject, grade
m__qmsk, Mathematics, 62
m__qmsk, Physics, 57
m__qmsk, Soc Studies, 33
m__qmsk, Art, 94
m__qmsk, Music, 19
m__qmsk, Ancient History, 89
m__qmsk, Biology, 62
m__qmsk, Neural Networks, 36
name, subject, grade
lq__jquvna, Mathematics, 54
lq__jquvna, Physics, 41
lq__jquvna, Soc Studies, 36
lq__jquvna, Art, 36
lq__jquvna, Music, 38
lq__jquvna, Ancient History, 7
lq__jquvna, Biology, 13
lq__jquvna, Neural Networks, 9
name, subject, grade
qflesoyq__cuietvb, Mathematics, 17
qflesoyq__cuietvb, Physics, 90
qflesoyq__cuietvb, Soc Studies, 
qflesoyq__cuietvb, Art, 
qflesoyq__cuietvb, Music, 70
qflesoyq__cuietvb, Ancient History, 7
qflesoyq__cuietvb, Biology, 26
qflesoyq__cuietvb, Neural Networks, 82
name, subject, grade
mzekhvn__xsbpjg, Mathematics, 12
mzekhvn__xsbpjg, Physics, 41
mzekhvn__xsbpjg, Soc Studies, 15
mzekhvn__xsbpjg, Art, 51
mzekhvn__xsbpjg, Music, 46
mzekhvn__xsbpjg, Ancient History, 97
mzekhvn__xsbpjg, Biology, 22
mzekhvn__xsbpjg, Neural Networks, 
name, subject, grade
icurknevf__pwdphfm, Mathematics, 48
icurknevf__pwdphfm, Physics, 15
icurknevf__pwdphfm, Soc Studies, 43
icurknevf__pwdphfm, Art, 
icurknevf__pwdphfm, Music, 87
icurknevf__pwdphfm, Ancient History, 80
icurknevf__pwdphfm, Biology, 70
icurknevf__pwdphfm, Neural Networks, 16
name, subject, grade
qrmwxoy__q, Mathematics, 98
qrmwxoy__q, Physics, 50
qrmwxoy__q, Soc Studies, 64
qrmwxoy__q, Art, 19
qrmwxoy__q, Music, 27
qrmwxoy__q, Ancient History, 41
qrmwxoy__q, Biology, 
qrmwxoy__q, Neural Networks, 40
name, subject, grade
ubqspx__dhxgeaxf, Mathematics, 0
ubqspx__dhxgeaxf, Physics, 73
ubqspx__dhxgeaxf, Soc Studies, 
ubqspx__dhxgeaxf, Art, 93
ubqspx__dhxgeaxf, Music, 
ubqspx__dhxgeaxf, Ancient History, 78
ubqspx__dhxgeaxf, Biology, 23
ubqspx__dhxgeaxf, Neural Networks, 
name, subject, grade
fjiwv__pl, Mathematics, 31
fjiwv__pl, Physics, 91
fjiwv__pl, Soc Studies, 43
fjiwv__pl, Art, 
fjiwv__pl, Music, 34
fjiwv__pl, Ancient History, 97
fjiwv__pl, Biology, 86
fjiwv__pl, Neural Networks, 26
name, subject, grade
ykpazorwni__kfo, Mathematics, 73
ykpazorwni__kfo, Physics, 23
ykpazorwni__kfo, Soc Studies, 27
ykpazorwni__kfo, Art, 7
ykpazorwni__kfo, Music, 82
ykpazorwni__kfo, Ancient History, 21
ykpazorwni__kfo, Biology, 52
ykpazorwni__kfo, Neural Networks, 87
name, subject, grade
l__zbjqtq, Mathematics, 88
l__zbjqtq, Physics, 14
l__zbjqtq, Soc Studies, 82
l__zbjqtq, Art, 11
l__zbjqtq, Music, 90
l__zbjqtq, Ancient History, 56
l__zbjqtq, Biology, 72
l__zbjqtq, Neural Networks, 2
name, subject, grade
bnkqxsu__zse, Mathematics, 49
bnkqxsu__zse, Physics, 98
bnkqxsu__zse, Soc Studies, 41
bnkqxsu__zse, Art, 16
bnkqxsu__zse, Music, 91
bnkqxsu__zse, Ancient History, 82
bnkqxsu__zse, Biology, 94
bnkqxsu__zse, Neural Networks, 51
name, subject, grade
izomktwz__lcteadzq, Mathematics, 29
izomktwz__lcteadzq, Physics, 85
izomktwz__lcteadzq, Soc Studies, 
izomktwz__lcteadzq, Art, 
izomktwz__lcteadzq, Music, 
izomktwz__lcteadzq, Ancient History, 56
izomktwz__lcteadzq, Biology, 57
izomktwz__lcteadzq, Neural Networks, 39
name, subject, grade
yvfxfc__uzdwdeqxay, Mathematics, 63
yvfxfc__uzdwdeqxay, Physics, 91
yvfxfc__uzdwdeqxay, Soc Studies, 78
yvfxfc__uzdwdeqxay, Art, 
yvfxfc__uzdwdeqxay, Music, 
yvfxfc__uzdwdeqxay, Ancient History, 41
yvfxfc__uzdwdeqxay, Biology, 97
yvfxfc__uzdwdeqxay, Neural Networks, 76
name, subject, grade
diyfk__lhqdapfibt, Mathematics, 99
diyfk__lhqdapfibt, Physics, 14
diyfk__lhqdapfibt, Soc Studies, 35
diyfk__lhqdapfibt, Art, 36
diyfk__lhqdapfibt, Music, 46
diyfk__lhqdapfibt, Ancient History, 20
diyfk__lhqdapfibt, Biology, 76
diyfk__lhqdapfibt, Neural Networks, 50
name, subject, grade
ulwxcuoao__crmiuqi, Mathematics, 26
ulwxcuoao__crmiuqi, Physics, 57
ulwxcuoao__crmiuqi, Soc Studies, 85
ulwxcuoao__crmiuqi, Art, 0
ulwxcuoao__crmiuqi, Music, 37
ulwxcuoao__crmiuqi, Ancient History, 
ulwxcuoao__crmiuqi, Biology, 27
ulwxcuoao__crmiuqi, Neural Networks, 34
name, subject, grade
volknjqvai__av, Mathematics, 9
volknjqvai__av, Physics, 83
volknjqvai__av, Soc Studies, 94
volknjqvai__av, Art, 74
volknjqvai__av, Music, 38
volknjqvai__av, Ancient History, 50
volknjqvai__av, Biology, 15
volknjqvai__av, Neural Networks, 75
name, subject, grade
lc__rt, Mathematics, 78
lc__rt, Physics, 
lc__rt, Soc Studies, 27
lc__rt, Art, 44
lc__rt, Music, 8
lc__rt, Ancient History, 64
lc__rt, Biology, 30
lc__rt, Neural Networks, 25
name, subject, grade
luq__w, Mathematics, 
luq__w, Physics, 26
luq__w, Soc Studies, 33
luq__w, Art, 22
luq__w, Music, 87
luq__w, Ancient History, 
luq__w, Biology, 89
luq__w, Neural Networks, 86
name, subject, grade
jivtbdhj__w, Mathematics, 96
